feature_profile,max_iter,learning_rate,max_leaf_nodes,l2_regularization,class_weight,draw_probability_multiplier,calibration_temperature,validation_accuracy,pooled_validation_accuracy,validation_log_loss,selected
context_no_market,120,0.03,7,1.0,none,1.0,1.0,0.5863222469220246,0.6203143893591294,0.9234173378430857,False
context_no_market,120,0.03,7,1.0,none,1.0,1.15,0.5863222469220246,0.6203143893591294,0.9249653753714723,False
context_no_market,120,0.03,7,1.0,none,1.0,1.3,0.5863222469220246,0.6203143893591294,0.9296859629215768,False
context_no_market,120,0.03,7,1.0,none,1.0,1.5,0.5863222469220246,0.6203143893591294,0.938030450756945,False
context_no_market,120,0.03,7,1.0,none,1.05,0.85,0.5822449982900137,0.619105199516324,0.928566688800124,False
context_no_market,120,0.03,7,1.0,none,1.05,1.0,0.5822449982900137,0.619105199516324,0.9241618753796251,False
context_no_market,120,0.03,7,1.0,none,1.05,1.15,0.5822449982900137,0.619105199516324,0.9261138999125672,False
context_no_market,120,0.03,7,1.0,none,1.05,1.3,0.5822449982900137,0.619105199516324,0.9310576889354147,False
context_no_market,120,0.03,7,1.0,none,1.05,1.5,0.5822449982900137,0.619105199516324,0.939544257198345,False
context_no_market,120,0.03,7,1.0,none,1.1,0.85,0.5783387482900137,0.6185006045949214,0.9290907009546266,False
context_no_market,120,0.03,7,1.0,none,1.1,1.0,0.5783387482900137,0.6185006045949214,0.9252600335331549,False
context_no_market,120,0.03,7,1.0,none,1.1,1.15,0.5783387482900137,0.6185006045949214,0.9275144102177513,False
context_no_market,120,0.03,7,1.0,none,1.1,1.3,0.5783387482900137,0.6185006045949214,0.9326118251108064,False
context_no_market,120,0.03,7,1.0,none,1.1,1.5,0.5783387482900137,0.6185006045949214,0.9411781213800994,False
context_no_market,120,0.03,7,1.0,none,1.15,0.85,0.5819030010259918,0.6178960096735188,0.9300676663153717,False
context_no_market,120,0.03,7,1.0,none,1.15,1.0,0.5819030010259918,0.6178960096735188,0.9266710196394511,False
context_no_market,120,0.03,7,1.0,none,1.15,1.15,0.5819030010259918,0.6178960096735188,0.9291362444766903,False
context_no_market,120,0.03,7,1.0,none,1.15,1.3,0.5819030010259918,0.6178960096735188,0.9343249511156808,False
context_no_market,120,0.03,7,1.0,none,1.15,1.5,0.5819030010259918,0.6178960096735188,0.942915377420745,False
context_no_market,120,0.03,7,1.0,none,1.2,0.85,0.5767997606019152,0.6130592503022975,0.931449471845136,False
context_no_market,120,0.03,7,1.0,none,1.2,1.0,0.5767997606019152,0.6130592503022975,0.9283596113151429,False
context_no_market,120,0.03,7,1.0,none,1.2,1.15,0.5767997606019152,0.6130592503022975,0.9309530669612024,False
context_no_market,120,0.03,7,1.0,none,1.2,1.3,0.5767997606019152,0.6130592503022975,0.936177045301182,False
context_no_market,120,0.03,7,1.0,none,1.2,1.5,0.5767997606019152,0.6130592503022975,0.9447418626421196,False
context_no_market,120,0.04,15,3.0,none,0.85,0.85,0.5762867647058824,0.6112454655380894,0.962329170811089,False
context_no_market,120,0.04,15,3.0,none,0.85,1.0,0.5762867647058824,0.6112454655380894,0.9416772886387199,False
context_no_market,120,0.04,15,3.0,none,0.85,1.15,0.5762867647058824,0.6112454655380894,0.9329695104728093,False
context_no_market,120,0.04,15,3.0,none,0.85,1.3,0.5762867647058824,0.6112454655380894,0.9307326864816735,False
context_no_market,120,0.04,15,3.0,none,0.85,1.5,0.5762867647058824,0.6112454655380894,0.9330232436981849,False
context_no_market,120,0.04,15,3.0,none,0.95,0.85,0.5725515133378933,0.6112454655380894,0.9569721515972254,False
context_no_market,120,0.04,15,3.0,none,0.95,1.0,0.5725515133378933,0.6112454655380894,0.9390339161625136,False
context_no_market,120,0.04,15,3.0,none,0.95,1.15,0.5725515133378933,0.6112454655380894,0.9320299706195034,False
context_no_market,120,0.04,15,3.0,none,0.95,1.3,0.5725515133378933,0.6112454655380894,0.9308985560211058,False
context_no_market,120,0.04,15,3.0,none,0.95,1.5,0.5725515133378933,0.6112454655380894,0.9341085576812697,False
context_no_market,120,0.04,15,3.0,none,1.0,0.85,0.5725515133378933,0.6112454655380894,0.9553129049353966,False
context_no_market,120,0.04,15,3.0,none,1.0,1.0,0.5725515133378933,0.6112454655380894,0.938448745936256,False
context_no_market,120,0.04,15,3.0,none,1.0,1.15,0.5725515133378933,0.6112454655380894,0.9321045514262613,False
context_no_market,120,0.04,15,3.0,none,1.0,1.3,0.5725515133378933,0.6112454655380894,0.9313904944492938,False
context_no_market,120,0.04,15,3.0,none,1.0,1.5,0.5725515133378933,0.6112454655380894,0.9349354303004801,False
context_no_market,120,0.04,15,3.0,none,1.05,0.85,0.5727225119699042,0.6118500604594922,0.9542304715298663,False
context_no_market,120,0.04,15,3.0,none,1.05,1.0,0.5727225119699042,0.6118500604594922,0.9382767064265047,False
context_no_market,120,0.04,15,3.0,none,1.05,1.15,0.5727225119699042,0.6118500604594922,0.932481981085687,False
context_no_market,120,0.04,15,3.0,none,1.05,1.3,0.5727225119699042,0.6118500604594922,0.9321081367803535,False
context_no_market,120,0.04,15,3.0,none,1.05,1.5,0.5727225119699042,0.6118500604594922,0.9359173335456272,False
context_no_market,120,0.04,15,3.0,none,1.1,0.85,0.5688162619699042,0.6112454655380894,0.953661522765304,False
context_no_market,120,0.04,15,3.0,none,1.1,1.0,0.5688162619699042,0.6112454655380894,0.9384701319309592,False
context_no_market,120,0.04,15,3.0,none,1.1,1.15,0.5688162619699042,0.6112454655380894,0.9331257333371783,False
context_no_market,120,0.04,15,3.0,none,1.1,1.3,0.5688162619699042,0.6112454655380894,0.9330230720395044,False
context_no_market,120,0.04,15,3.0,none,1.1,1.5,0.5688162619699042,0.6112454655380894,0.9370335687134972,False
context_no_market,120,0.04,15,3.0,none,1.15,0.85,0.5677902701778386,0.6076178960096735,0.9535513571184204,False
context_no_market,120,0.04,15,3.0,none,1.15,1.0,0.5677902701778386,0.6076178960096735,0.9389880841873633,False
context_no_market,120,0.04,15,3.0,none,1.15,1.15,0.5677902701778386,0.6076178960096735,0.9340045844029619,False
context_no_market,120,0.04,15,3.0,none,1.15,1.3,0.5677902701778386,0.6076178960096735,0.9341111141537103,False
context_no_market,120,0.04,15,3.0,none,1.15,1.5,0.5677902701778386,0.6076178960096735,0.9382666054052922,False
context_no_market,120,0.04,15,3.0,none,1.2,0.85,0.5638840201778386,0.6070133010882709,0.9538524391002929,False
context_no_market,120,0.04,15,3.0,none,1.2,1.0,0.5638840201778386,0.6070133010882709,0.9397951852571933,False
context_no_market,120,0.04,15,3.0,none,1.2,1.15,0.5638840201778386,0.6070133010882709,0.9350916751217679,False
context_no_market,120,0.04,15,3.0,none,1.2,1.3,0.5638840201778386,0.6070133010882709,0.9353515424314298,False
context_no_market,120,0.04,15,3.0,none,1.2,1.5,0.5638840201778386,0.6070133010882709,0.9396015011358875,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,0.85,0.5975280010259918,0.6203143893591294,0.9265127436532022,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.0,0.5975280010259918,0.6203143893591294,0.9208781406536127,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.15,0.5975280010259918,0.6203143893591294,0.9224029835781025,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.3,0.5975280010259918,0.6203143893591294,0.9272836158133093,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.85,1.5,0.5975280010259918,0.6203143893591294,0.9359244879483996,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,0.85,0.5971860037619698,0.619105199516324,0.9236491348349549,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.0,0.5971860037619698,0.619105199516324,0.9203628905455111,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.15,0.5971860037619698,0.619105199516324,0.9232787029267516,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.3,0.5971860037619698,0.619105199516324,0.9290031249953405,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,0.95,1.5,0.5971860037619698,0.619105199516324,0.9382827210849001,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,0.85,0.5936217510259918,0.6197097944377267,0.9232289255305897,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.0,0.5936217510259918,0.6197097944377267,0.9208203865374146,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.15,0.5936217510259918,0.6197097944377267,0.924233854970619,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.3,0.5936217510259918,0.6197097944377267,0.9302431749020239,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.0,1.5,0.5936217510259918,0.6197097944377267,0.9397180654870229,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,0.85,0.588860507865937,0.6160822249093107,0.9233793613258919,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.0,0.588860507865937,0.6160822249093107,0.9216770514038,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.15,0.588860507865937,0.6160822249093107,0.9254748795292159,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.3,0.588860507865937,0.6160822249093107,0.9316912477974775,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.05,1.5,0.588860507865937,0.6160822249093107,0.9412914462228192,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,0.85,0.592937756497948,0.6172914147521161,0.9240364480306141,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.0,0.592937756497948,0.6172914147521161,0.922885451783104,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.15,0.592937756497948,0.6172914147521161,0.926965967642273,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.3,0.592937756497948,0.6172914147521161,0.9333198933504583,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.1,1.5,0.592937756497948,0.6172914147521161,0.9429832441529027,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,0.85,0.5861512482900137,0.6197097944377267,0.9251449058771364,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.0,0.5861512482900137,0.6197097944377267,0.9244048848032881,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.15,0.5861512482900137,0.6197097944377267,0.9286765586130108,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.3,0.5861512482900137,0.6197097944377267,0.935105797509605,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.15,1.5,0.5861512482900137,0.6197097944377267,0.9447768974877826,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,0.85,0.5902284969220246,0.620918984280532,0.9266566985785888,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.0,0.5902284969220246,0.620918984280532,0.9262002096450784,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.15,0.5902284969220246,0.620918984280532,0.9305804084910477,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.3,0.5902284969220246,0.620918984280532,0.9370290346506382,False
context_no_market,80,0.03,15,5.0,0:1;1:1.05;2:1,1.2,1.5,0.5902284969220246,0.620918984280532,0.9466583370416087,False
effective_market_derived,80,0.04,7,1.0,none,0.85,0.85,0.5856382523939808,0.6178960096735188,0.9306545028019441,False
effective_market_derived,80,0.04,7,1.0,none,0.85,1.0,0.5856382523939808,0.6178960096735188,0.9234443957635666,False
effective_market_derived,80,0.04,7,1.0,none,0.85,1.15,0.5856382523939808,0.6178960096735188,0.9238753374852373,False
effective_market_derived,80,0.04,7,1.0,none,0.85,1.3,0.5856382523939808,0.6178960096735188,0.9279842243641676,False
effective_market_derived,80,0.04,7,1.0,none,0.85,1.5,0.5856382523939808,0.6178960096735188,0.9359258378330583,False
effective_market_derived,80,0.04,7,1.0,none,0.95,0.85,0.585296255129959,0.6166868198307134,0.927469652673312,False
effective_market_derived,80,0.04,7,1.0,none,0.95,1.0,0.585296255129959,0.6166868198307134,0.922676918511679,False
effective_market_derived,80,0.04,7,1.0,none,0.95,1.15,0.585296255129959,0.6166868198307134,0.9245494857259707,False
effective_market_derived,80,0.04,7,1.0,none,0.95,1.3,0.585296255129959,0.6166868198307134,0.9295401791868778,False
effective_market_derived,80,0.04,7,1.0,none,0.95,1.5,0.585296255129959,0.6166868198307134,0.9381576784908165,False
effective_market_derived,80,0.04,7,1.0,none,1.0,0.85,0.5856382523939808,0.6178960096735188,0.9268957338043312,False
effective_market_derived,80,0.04,7,1.0,none,1.0,1.0,0.5856382523939808,0.6178960096735188,0.9230140179960724,False
effective_market_derived,80,0.04,7,1.0,none,1.0,1.15,0.5856382523939808,0.6178960096735188,0.9254087340963579,False
effective_market_derived,80,0.04,7,1.0,none,1.0,1.3,0.5856382523939808,0.6178960096735188,0.9307026593433123,False
effective_market_derived,80,0.04,7,1.0,none,1.0,1.5,0.5856382523939808,0.6178960096735188,0.9395332987177603,False
effective_market_derived,80,0.04,7,1.0,none,1.05,0.85,0.589202505129959,0.6172914147521161,0.9268967357450717,False
effective_market_derived,80,0.04,7,1.0,none,1.05,1.0,0.589202505129959,0.6172914147521161,0.9237537938394602,False
effective_market_derived,80,0.04,7,1.0,none,1.05,1.15,0.589202505129959,0.6172914147521161,0.9265568254886276,False
effective_market_derived,80,0.04,7,1.0,none,1.05,1.3,0.589202505129959,0.6172914147521161,0.9320757047839279,False
effective_market_derived,80,0.04,7,1.0,none,1.05,1.5,0.589202505129959,0.6172914147521161,0.9410490379670177,False
effective_market_derived,80,0.04,7,1.0,none,1.1,0.85,0.585296255129959,0.6166868198307134,0.9274084361637628,False
effective_market_derived,80,0.04,7,1.0,none,1.1,1.0,0.585296255129959,0.6166868198307134,0.9248486098851686,False
effective_market_derived,80,0.04,7,1.0,none,1.1,1.15,0.585296255129959,0.6166868198307134,0.92795776457459,False
effective_market_derived,80,0.04,7,1.0,none,1.1,1.3,0.585296255129959,0.6166868198307134,0.93363169474059,False
effective_market_derived,80,0.04,7,1.0,none,1.1,1.5,0.585296255129959,0.6166868198307134,0.9426851280068383,False
effective_market_derived,80,0.04,7,1.0,none,1.15,0.85,0.5767997606019152,0.6130592503022975,0.9283753426799243,False
effective_market_derived,80,0.04,7,1.0,none,1.15,1.0,0.5767997606019152,0.6130592503022975,0.9262575778314238,False
effective_market_derived,80,0.04,7,1.0,none,1.15,1.15,0.5767997606019152,0.6130592503022975,0.9295808222013334,False
effective_market_derived,80,0.04,7,1.0,none,1.15,1.3,0.5767997606019152,0.6130592503022975,0.9353471622859992,False
effective_market_derived,80,0.04,7,1.0,none,1.15,1.5,0.5767997606019152,0.6130592503022975,0.9444248742499806,False
effective_market_derived,80,0.04,7,1.0,none,1.2,0.85,0.573406506497948,0.6142684401451027,0.9297492209983594,False
effective_market_derived,80,0.04,7,1.0,none,1.2,1.0,0.573406506497948,0.6142684401451027,0.9279453868781475,False
effective_market_derived,80,0.04,7,1.0,none,1.2,1.15,0.573406506497948,0.6142684401451027,0.9313996015661012,False
effective_market_derived,80,0.04,7,1.0,none,1.2,1.3,0.573406506497948,0.6142684401451027,0.9372020440534429,False
effective_market_derived,80,0.04,7,1.0,none,1.2,1.5,0.573406506497948,0.6142684401451027,0.9462540886357034,False
effective_market_derived,120,0.03,7,1.0,none,0.85,0.85,0.5825869955540356,0.6203143893591294,0.9322500713829193,False
effective_market_derived,120,0.03,7,1.0,none,0.85,1.0,0.5825869955540356,0.6203143893591294,0.9238238325795477,False
effective_market_derived,120,0.03,7,1.0,none,0.85,1.15,0.5825869955540356,0.6203143893591294,0.9234247209903418,False
effective_market_derived,120,0.03,7,1.0,none,0.85,1.3,0.5825869955540356,0.6203143893591294,0.9269677235699996,False
effective_market_derived,120,0.03,7,1.0,none,0.85,1.5,0.5825869955540356,0.6203143893591294,0.9344266798144449,False
effective_market_derived,120,0.03,7,1.0,none,0.95,0.85,0.5863222469220246,0.6203143893591294,0.9291077118245655,False
effective_market_derived,120,0.03,7,1.0,none,0.95,1.0,0.5863222469220246,0.6203143893591294,0.9230739535014387,False
effective_market_derived,120,0.03,7,1.0,none,0.95,1.15,0.5863222469220246,0.6203143893591294,0.9241047574480978,False
effective_market_derived,120,0.03,7,1.0,none,0.95,1.3,0.5863222469220246,0.6203143893591294,0.9285242155921588,False
effective_market_derived,120,0.03,7,1.0,none,0.95,1.5,0.5863222469220246,0.6203143893591294,0.9366564376736797,False
effective_market_derived,120,0.03,7,1.0,none,1.0,0.85,0.5863222469220246,0.6203143893591294,0.9285509955932305,False
effective_market_derived,120,0.03,7,1.0,none,1.0,1.0,0.5863222469220246,0.6203143893591294,0.9234173378430857,False
effective_market_derived,120,0.03,7,1.0,none,1.0,1.15,0.5863222469220246,0.6203143893591294,0.9249653753714723,False
effective_market_derived,120,0.03,7,1.0,none,1.0,1.3,0.5863222469220246,0.6203143893591294,0.9296859629215768,False
effective_market_derived,120,0.03,7,1.0,none,1.0,1.5,0.5863222469220246,0.6203143893591294,0.938030450756945,False
effective_market_derived,120,0.03,7,1.0,none,1.05,0.85,0.5822449982900137,0.619105199516324,0.928566688800124,False
effective_market_derived,120,0.03,7,1.0,none,1.05,1.0,0.5822449982900137,0.619105199516324,0.9241618753796251,False
effective_market_derived,120,0.03,7,1.0,none,1.05,1.15,0.5822449982900137,0.619105199516324,0.9261138999125672,False
effective_market_derived,120,0.03,7,1.0,none,1.05,1.3,0.5822449982900137,0.619105199516324,0.9310576889354147,False
effective_market_derived,120,0.03,7,1.0,none,1.05,1.5,0.5822449982900137,0.619105199516324,0.939544257198345,False
effective_market_derived,120,0.03,7,1.0,none,1.1,0.85,0.5783387482900137,0.6185006045949214,0.9290907009546266,False
effective_market_derived,120,0.03,7,1.0,none,1.1,1.0,0.5783387482900137,0.6185006045949214,0.9252600335331549,False
effective_market_derived,120,0.03,7,1.0,none,1.1,1.15,0.5783387482900137,0.6185006045949214,0.9275144102177513,False
effective_market_derived,120,0.03,7,1.0,none,1.1,1.3,0.5783387482900137,0.6185006045949214,0.9326118251108064,False
effective_market_derived,120,0.03,7,1.0,none,1.1,1.5,0.5783387482900137,0.6185006045949214,0.9411781213800994,False
effective_market_derived,120,0.03,7,1.0,none,1.15,0.85,0.5819030010259918,0.6178960096735188,0.9300676663153717,False
effective_market_derived,120,0.03,7,1.0,none,1.15,1.0,0.5819030010259918,0.6178960096735188,0.9266710196394511,False
effective_market_derived,120,0.03,7,1.0,none,1.15,1.15,0.5819030010259918,0.6178960096735188,0.9291362444766903,False
effective_market_derived,120,0.03,7,1.0,none,1.15,1.3,0.5819030010259918,0.6178960096735188,0.9343249511156808,False
effective_market_derived,120,0.03,7,1.0,none,1.15,1.5,0.5819030010259918,0.6178960096735188,0.942915377420745,False
effective_market_derived,120,0.03,7,1.0,none,1.2,0.85,0.5767997606019152,0.6130592503022975,0.931449471845136,False
effective_market_derived,120,0.03,7,1.0,none,1.2,1.0,0.5767997606019152,0.6130592503022975,0.9283596113151429,False
effective_market_derived,120,0.03,7,1.0,none,1.2,1.15,0.5767997606019152,0.6130592503022975,0.9309530669612024,False
effective_market_derived,120,0.03,7,1.0,none,1.2,1.3,0.5767997606019152,0.6130592503022975,0.936177045301182,False
effective_market_derived,120,0.03,7,1.0,none,1.2,1.5,0.5767997606019152,0.6130592503022975,0.9447418626421196,False
effective_market_derived,120,0.04,15,3.0,none,0.85,0.85,0.5762867647058824,0.6112454655380894,0.9622111961934376,False
effective_market_derived,120,0.04,15,3.0,none,0.85,1.0,0.5762867647058824,0.6112454655380894,0.9415635185188861,False
effective_market_derived,120,0.04,15,3.0,none,0.85,1.15,0.5762867647058824,0.6112454655380894,0.9328612944094984,False
effective_market_derived,120,0.04,15,3.0,none,0.85,1.3,0.5762867647058824,0.6112454655380894,0.9306305664089738,False
effective_market_derived,120,0.04,15,3.0,none,0.85,1.5,0.5762867647058824,0.6112454655380894,0.9329292680474505,False
effective_market_derived,120,0.04,15,3.0,none,0.95,0.85,0.573235507865937,0.6136638452237001,0.9568492656174745,False
effective_market_derived,120,0.04,15,3.0,none,0.95,1.0,0.573235507865937,0.6136638452237001,0.9389170824525616,False
effective_market_derived,120,0.04,15,3.0,none,0.95,1.15,0.573235507865937,0.6136638452237001,0.9319198473342982,False
effective_market_derived,120,0.04,15,3.0,none,0.95,1.3,0.573235507865937,0.6136638452237001,0.9307952716098923,False
effective_market_derived,120,0.04,15,3.0,none,0.95,1.5,0.573235507865937,0.6136638452237001,0.9340140251187099,False
effective_market_derived,120,0.04,15,3.0,none,1.0,0.85,0.573235507865937,0.6136638452237001,0.9551876953285834,False
effective_market_derived,120,0.04,15,3.0,none,1.0,1.0,0.573235507865937,0.6136638452237001,0.9383304768704341,False
effective_market_derived,120,0.04,15,3.0,none,1.0,1.15,0.573235507865937,0.6136638452237001,0.9319935426646361,False
effective_market_derived,120,0.04,15,3.0,none,1.0,1.3,0.573235507865937,0.6136638452237001,0.9312866747883866,False
effective_market_derived,120,0.04,15,3.0,none,1.0,1.5,0.573235507865937,0.6136638452237001,0.9348406464993518,False
effective_market_derived,120,0.04,15,3.0,none,1.05,0.85,0.5722095160738714,0.6100362756952842,0.9541030221437653,False
effective_market_derived,120,0.04,15,3.0,none,1.05,1.0,0.5722095160738714,0.6100362756952842,0.9381570615707999,False
effective_market_derived,120,0.04,15,3.0,none,1.05,1.15,0.5722095160738714,0.6100362756952842,0.9323701282139751,False
effective_market_derived,120,0.04,15,3.0,none,1.05,1.3,0.5722095160738714,0.6100362756952842,0.9320038100070686,False
